Marker	Genotype	Morex	Steptoe
abg378	dh063	0	1
abg378	dh064	0	1
abg378	dh065	0	1
abg378	dh066	1	0
abg378	dh067	1	0
abg378	dh068	0	1
abg378	dh069	1	0
abg378	dh070	0	1
abg378	dh071	1	0
abg378	dh072	0	1
abg378	dh073	0	1
abg378	dh074	1	0
abg378	dh075	1	0
abg378	dh076	1	0
abg378	dh077	0	1
abg378	dh078	0	1
abg378	dh079	0	1
abg378	dh080	0	1
abg378	dh081	1	0
abg378	dh082	1	0
abg378	dh083	1	0
abg378	dh084	1	0
abg378	dh085	1	0
abg378	dh086	0	1
abg378	dh087	1	0
abg378	dh088	0.351845	0.648155
abg378	dh089	1	0
abg378	dh090	1	0
abg378	dh091	0	1
abg378	dh092	1	0
abg378	dh093	0	1
abg378	dh094	1	0
abg378	dh095	0	1
abg378	dh096	1	0
abg378	dh097	1	0
abg378	dh098	0	1
abg378	dh099	0	1
abg378	dh100	1	0
abg378	dh101	1	0
abg378	dh102	1	0
abg378	dh103	1	0
abg378	dh104	1	0
abg378	dh105	1	0
abg378	dh106	1	0
abg378	dh107	1	0
abg378	dh108	0	1
abg378	dh109	0	1
abg378	dh110	1	0
abg378	dh111	0	1
abg378	dh112	1	0
abg378	dh113	0	1
abg378	dh114	0	1
abg378	dh115	1	0
abg378	dh116	1	0
abg378	dh117	0	1
abg378	dh118	0	1
abg378	dh119	0	1
abg378	dh120	1	0
abg378	dh121	0	1
abg378	dh122	1	0
abg378	dh123	0	1
abg378	dh124	0	1
abg378	dh125	0	1
abg378	dh126	0	1
abg378	dh127	0	1
abg378	dh128	1	0
abg378	dh129	0	1
abg378	dh130	0	1
abg378	dh131	1	0
abg378	dh132	1	0
abg378	dh133	1	0
abg378	dh134	0	1
abg378	dh135	0	1
abg378	dh136	0	1
abg378	dh137	0	1
abg378	dh138	0	1
abg378	dh139	0	1
abg378	dh140	1	0
abg378	dh141	1	0
abg378	dh142	1	0
abg378	dh143	1	0
abg378	dh144	1	0
abg378	dh145	0.648155	0.351845
abg378	dh146	0	1
abg378	dh147	1	0
abg378	dh148	0	1
abg378	dh149	1	0
abg378	dh150	1	0
cxp3	dh001	1	0
cxp3	dh002	0	1
cxp3	dh003	0	1
cxp3	dh004	0	1
cxp3	dh005	1	0
cxp3	dh006	1	0
cxp3	dh007	0	1
cxp3	dh008	0	1
cxp3	dh009	1	0
cxp3	dh010	0	1
cxp3	dh011	0	1
cxp3	dh012	1	0
cxp3	dh013	0	1
cxp3	dh014	0	1
cxp3	dh015	0	1
cxp3	dh016	0	1
cxp3	dh017	0	1
cxp3	dh018	0	1
cxp3	dh019	1	0
cxp3	dh020	0	1
cxp3	dh021	1	0
cxp3	dh022	1	0
cxp3	dh023	0	1
cxp3	dh024	0	1
cxp3	dh025	1	0
cxp3	dh026	1	0
cxp3	dh027	0.492111	0.507889
cxp3	dh028	0	1
cxp3	dh029	0	1
cxp3	dh030	0	1
cxp3	dh031	0	1
cxp3	dh032	1	0
cxp3	dh033	1	0
cxp3	dh034	0	1
cxp3	dh035	0	1
cxp3	dh036	1	0
cxp3	dh037	1	0
cxp3	dh038	1	0
cxp3	dh039	1	0
cxp3	dh040	0	1
cxp3	dh041	1	0
cxp3	dh042	0	1
cxp3	dh043	1	0
cxp3	dh044	0	1
cxp3	dh045	0	1
cxp3	dh046	1	0
cxp3	dh047	1	0
cxp3	dh048	0	1
cxp3	dh049	0	1
cxp3	dh050	0.507889	0.492111
cxp3	dh051	0	1
cxp3	dh052	0	1
cxp3	dh053	1	0
cxp3	dh054	1	0
cxp3	dh055	1	0
cxp3	dh056	1	0
cxp3	dh057	0	1
cxp3	dh058	1	0
cxp3	dh059	1	0
cxp3	dh060	1	0
cxp3	dh061	0	1
cxp3	dh062	1	0
cxp3	dh063	0	1
cxp3	dh064	0	1
cxp3	dh065	0	1
cxp3	dh066	1	0
cxp3	dh067	1	0
cxp3	dh068	0	1
cxp3	dh069	1	0
cxp3	dh070	0	1
cxp3	dh071	0	1
cxp3	dh072	0	1
cxp3	dh073	0	1
cxp3	dh074	1	0
cxp3	dh075	1	0
cxp3	dh076	1	0
cxp3	dh077	0	1
cxp3	dh078	0	1
cxp3	dh079	0	1
cxp3	dh080	0	1
cxp3	dh081	1	0
cxp3	dh082	1	0
cxp3	dh083	1	0
cxp3	dh084	1	0
cxp3	dh085	1	0
cxp3	dh086	1	0
cxp3	dh087	1	0
cxp3	dh088	1	0
cxp3	dh089	1	0
cxp3	dh090	1	0
cxp3	dh091	0	1
cxp3	dh092	1	0
cxp3	dh093	0	1
cxp3	dh094	0	1
cxp3	dh095	0	1
cxp3	dh096	1	0
cxp3	dh097	1	0
cxp3	dh098	0	1
cxp3	dh099	0	1
cxp3	dh100	0	1
cxp3	dh101	1	0
cxp3	dh102	1	0
cxp3	dh103	1	0
cxp3	dh104	1	0
cxp3	dh105	1	0
cxp3	dh106	1	0
cxp3	dh107	1	0
cxp3	dh108	0	1
cxp3	dh109	0	1
cxp3	dh110	1	0
cxp3	dh111	0	1
cxp3	dh112	1	0
cxp3	dh113	0	1
cxp3	dh114	0	1
cxp3	dh115	1	0
cxp3	dh116	1	0
cxp3	dh117	0	1
cxp3	dh118	0	1
cxp3	dh119	0	1
cxp3	dh120	1	0
cxp3	dh121	0	1
cxp3	dh122	1	0
cxp3	dh123	0	1
cxp3	dh124	0	1
cxp3	dh125	1	0
cxp3	dh126	0	1
cxp3	dh127	0	1
cxp3	dh128	1	0
cxp3	dh129	0	1
cxp3	dh130	0	1
cxp3	dh131	1	0
cxp3	dh132	1	0
cxp3	dh133	0	1
cxp3	dh134	0	1
cxp3	dh135	0	1
cxp3	dh136	0	1
cxp3	dh137	0	1
cxp3	dh138	0	1
cxp3	dh139	0	1
cxp3	dh140	1	0
cxp3	dh141	1	0
cxp3	dh142	1	0
cxp3	dh143	1	0
cxp3	dh144	1	0
cxp3	dh145	0	1
cxp3	dh146	0	1
cxp3	dh147	1	0
cxp3	dh148	0	1
cxp3	dh149	1	0
cxp3	dh150	1	0
psr106	dh001	1	0
psr106	dh002	0	1
psr106	dh003	0	1
psr106	dh004	0	1
psr106	dh005	0	1
psr106	dh006	1	0
psr106	dh007	0	1
psr106	dh008	1	0
psr106	dh009	1	0
psr106	dh010	0	1
psr106	dh011	0	1
psr106	dh012	1	0
psr106	dh013	0	1
psr106	dh014	0	1
psr106	dh015	0	1
psr106	dh016	1	0
psr106	dh017	1	0
psr106	dh018	0	1
psr106	dh019	1	0
psr106	dh020	0	1
psr106	dh021	1	0
psr106	dh022	1	0
psr106	dh023	0	1
psr106	dh024	0	1
psr106	dh025	0	1
psr106	dh026	1	0
psr106	dh027	0	1
psr106	dh028	0	1
psr106	dh029	0	1
psr106	dh030	0	1
psr106	dh031	1	0
psr106	dh032	1	0
psr106	dh033	0	1
psr106	dh034	0	1
psr106	dh035	0	1
psr106	dh036	1	0
psr106	dh037	0	1
psr106	dh038	1	0
psr106	dh039	1	0
psr106	dh040	0	1
psr106	dh041	1	0
psr106	dh042	0	1
psr106	dh043	1	0
psr106	dh044	0	1
psr106	dh045	1	0
psr106	dh046	1	0
psr106	dh047	1	0
psr106	dh048	0	1
psr106	dh049	0	1
psr106	dh050	1	0
psr106	dh051	0	1
psr106	dh052	0	1
psr106	dh053	0	1
psr106	dh054	1	0
psr106	dh055	1	0
psr106	dh056	1	0
psr106	dh057	0	1
psr106	dh058	1	0
psr106	dh059	1	0
psr106	dh060	1	0
psr106	dh061	0	1
psr106	dh062	1	0
psr106	dh063	1	0
psr106	dh064	0	1
psr106	dh065	0	1
psr106	dh066	1	0
psr106	dh067	1	0
psr106	dh068	0	1
psr106	dh069	1	0
psr106	dh070	0	1
psr106	dh071	0	1
psr106	dh072	0	1
psr106	dh073	0	1
psr106	dh074	1	0
psr106	dh075	1	0
psr106	dh076	1	0
psr106	dh077	0	1
psr106	dh078	0	1
psr106	dh079	0	1
psr106	dh080	1	0
psr106	dh081	1	0
psr106	dh082	1	0
psr106	dh083	1	0
psr106	dh084	1	0
psr106	dh085	1	0
psr106	dh086	1	0
psr106	dh087	1	0
psr106	dh088	1	0
psr106	dh089	0	1
psr106	dh090	0	1
psr106	dh091	0	1
psr106	dh092	1	0
psr106	dh093	1	0
psr106	dh094	0	1
psr106	dh095	0	1
psr106	dh096	1	0
psr106	dh097	1	0
psr106	dh098	0	1
psr106	dh099	0	1
psr106	dh100	0	1
psr106	dh101	1	0
psr106	dh102	1	0
psr106	dh103	1	0
psr106	dh104	1	0
psr106	dh105	0	1
psr106	dh106	0	1
psr106	dh107	1	0
psr106	dh108	1	0
psr106	dh109	0	1
psr106	dh110	1	0
psr106	dh111	0	1
psr106	dh112	1	0
psr106	dh113	0	1
psr106	dh114	0	1
psr106	dh115	0	1
psr106	dh116	1	0
psr106	dh117	1	0
psr106	dh118	1	0
psr106	dh119	0	1
psr106	dh120	1	0
psr106	dh121	0	1
psr106	dh122	1	0
psr106	dh123	0	1
psr106	dh124	0	1
psr106	dh125	1	0
psr106	dh126	0	1
psr106	dh127	0	1
psr106	dh128	0	1
psr106	dh129	0	1
psr106	dh130	1	0
psr106	dh131	1	0
psr106	dh132	1	0
psr106	dh133	0	1
psr106	dh134	1	0
psr106	dh135	0	1
psr106	dh136	0	1
psr106	dh137	0	1
psr106	dh138	0	1
psr106	dh139	0	1
psr106	dh140	0	1
psr106	dh141	1	0
psr106	dh142	0	1
psr106	dh143	1	0
psr106	dh144	1	0
psr106	dh145	0	1
psr106	dh146	0	1
psr106	dh147	1	0
psr106	dh148	0	1
psr106	dh149	0	1
psr106	dh150	0	1
abg458	dh001	1	0
abg458	dh002	0	1
abg458	dh003	0	1
abg458	dh004	0	1
abg458	dh005	0	1
abg458	dh006	0	1
abg458	dh007	0	1
abg458	dh008	1	0
abg458	dh009	1	0
abg458	dh010	0	1
abg458	dh011	0	1
abg458	dh012	1	0
abg458	dh013	0	1
abg458	dh014	0	1
abg458	dh015	0	1
abg458	dh016	1	0
abg458	dh017	1	0
abg458	dh018	0	1
abg458	dh019	1	0
abg458	dh020	0	1
abg458	dh021	0	1
abg458	dh022	0	1
abg458	dh023	0	1
abg458	dh024	0	1
abg458	dh025	0	1
abg458	dh026	1	0
abg458	dh027	0	1
abg458	dh028	0	1
abg458	dh029	1	0
abg458	dh030	0	1
abg458	dh031	1	0
abg458	dh032	1	0
abg458	dh033	0	1
abg458	dh034	0	1
abg458	dh035	0	1
abg458	dh036	1	0
abg458	dh037	1	0
abg458	dh038	0	1
abg458	dh039	1	0
abg458	dh040	0	1
abg458	dh041	0	1
abg458	dh042	1	0
abg458	dh043	1	0
abg458	dh044	1	0
abg458	dh045	1	0
abg458	dh046	1	0
abg458	dh047	1	0
abg458	dh048	0	1
abg458	dh049	1	0
abg458	dh050	1	0
abg458	dh051	1	0
abg458	dh052	1	0
abg458	dh053	0	1
abg458	dh054	0	1
abg458	dh055	1	0
abg458	dh056	1	0
abg458	dh057	0	1
abg458	dh058	0	1
abg458	dh059	1	0
abg458	dh060	1	0
abg458	dh061	0	1
abg458	dh062	1	0
abg458	dh063	1	0
abg458	dh064	0	1
abg458	dh065	0	1
abg458	dh066	1	0
abg458	dh067	1	0
abg458	dh068	1	0
abg458	dh069	0	1
abg458	dh070	0	1
abg458	dh071	1	0
abg458	dh072	0	1
abg458	dh073	0	1
abg458	dh074	1	0
abg458	dh075	0	1
abg458	dh076	1	0
abg458	dh077	1	0
abg458	dh078	0	1
abg458	dh079	0	1
abg458	dh080	1	0
abg458	dh081	1	0
abg458	dh082	1	0
abg458	dh083	1	0
abg458	dh084	1	0
abg458	dh085	0	1
abg458	dh086	1	0
abg458	dh087	1	0
abg458	dh088	1	0
abg458	dh089	0	1
abg458	dh090	0	1
abg458	dh091	0	1
abg458	dh092	1	0
abg458	dh093	1	0
abg458	dh094	0	1
abg458	dh095	0	1
abg458	dh096	1	0
abg458	dh097	1	0
abg458	dh098	0	1
abg458	dh099	0	1
abg458	dh100	0	1
abg458	dh101	1	0
abg458	dh102	1	0
abg458	dh103	1	0
abg458	dh104	1	0
abg458	dh105	0	1
abg458	dh106	0	1
abg458	dh107	1	0
abg458	dh108	1	0
abg458	dh109	0	1
abg458	dh110	1	0
abg458	dh111	0	1
abg458	dh112	1	0
abg458	dh113	0	1
abg458	dh114	0	1
abg458	dh115	0	1
abg458	dh116	1	0
abg458	dh117	1	0
abg458	dh118	1	0
abg458	dh119	0	1
abg458	dh120	1	0
abg458	dh121	1	0
abg458	dh122	1	0
abg458	dh123	0	1
abg458	dh124	0	1
abg458	dh125	1	0
abg458	dh126	0	1
abg458	dh127	0	1
abg458	dh128	0	1
abg458	dh129	1	0
abg458	dh130	1	0
abg458	dh131	1	0
abg458	dh132	1	0
abg458	dh133	0	1
abg458	dh134	1	0
abg458	dh135	0	1
abg458	dh136	0	1
abg458	dh137	0	1
abg458	dh138	0	1
abg458	dh139	0	1
abg458	dh140	0	1
abg458	dh141	1	0
abg458	dh142	0	1
abg458	dh143	1	0
abg458	dh144	1	0
abg458	dh145	0	1
abg458	dh146	0	1
abg458	dh147	1	0
abg458	dh148	1	0
abg458	dh149	0	1
abg458	dh150	0	1
rrn1	dh001	1	0
rrn1	dh002	0	1
rrn1	dh003	0	1
rrn1	dh004	0	1
rrn1	dh005	1	0
rrn1	dh006	0	1
rrn1	dh007	0	1
rrn1	dh008	1	0
rrn1	dh009	1	0
rrn1	dh010	1	0
rrn1	dh011	0	1
rrn1	dh012	1	0
rrn1	dh013	0	1
rrn1	dh014	0	1
rrn1	dh015	0	1
rrn1	dh016	1	0
rrn1	dh017	1	0
rrn1	dh018	0	1
rrn1	dh019	1	0
rrn1	dh020	0	1
rrn1	dh021	0	1
rrn1	dh022	0	1
rrn1	dh023	0	1
rrn1	dh024	0	1
rrn1	dh025	0	1
rrn1	dh026	1	0
rrn1	dh027	0	1
rrn1	dh028	0	1
rrn1	dh029	1	0
rrn1	dh030	0	1
rrn1	dh031	1	0
rrn1	dh032	1	0
rrn1	dh033	0	1
rrn1	dh034	0	1
rrn1	dh035	0	1
rrn1	dh036	1	0
rrn1	dh037	1	0
rrn1	dh038	0	1
rrn1	dh039	1	0
rrn1	dh040	0	1
rrn1	dh041	0	1
rrn1	dh042	1	0
rrn1	dh043	1	0
rrn1	dh044	1	0
rrn1	dh045	1	0
rrn1	dh046	1	0
rrn1	dh047	1	0
rrn1	dh048	0	1
rrn1	dh049	1	0
rrn1	dh050	1	0
rrn1	dh051	1	0
rrn1	dh052	1	0
rrn1	dh053	0	1
rrn1	dh054	0	1
rrn1	dh055	1	0
rrn1	dh056	1	0
rrn1	dh057	0	1
rrn1	dh058	0	1
rrn1	dh059	1	0
rrn1	dh060	1	0
rrn1	dh061	0	1
rrn1	dh062	1	0
rrn1	dh063	1	0
rrn1	dh064	0	1
rrn1	dh065	0	1
rrn1	dh066	1	0
rrn1	dh067	1	0
rrn1	dh068	0	1
rrn1	dh069	0	1
rrn1	dh070	0	1
rrn1	dh071	1	0
rrn1	dh072	0	1
rrn1	dh073	0	1
rrn1	dh074	1	0
rrn1	dh075	1	0
rrn1	dh076	1	0
rrn1	dh077	1	0
rrn1	dh078	0	1
rrn1	dh079	0	1
rrn1	dh080	1	0
rrn1	dh081	0	1
rrn1	dh082	1	0
rrn1	dh083	1	0
rrn1	dh084	1	0
rrn1	dh085	0	1
rrn1	dh086	1	0
rrn1	dh087	1	0
rrn1	dh088	1	0
rrn1	dh089	0	1
rrn1	dh090	0	1
rrn1	dh091	0	1
rrn1	dh092	1	0
rrn1	dh093	1	0
rrn1	dh094	0	1
rrn1	dh095	0	1
rrn1	dh096	1	0
rrn1	dh097	1	0
rrn1	dh098	0	1
rrn1	dh099	0	1
rrn1	dh100	0	1
rrn1	dh101	1	0
rrn1	dh102	1	0
rrn1	dh103	1	0
rrn1	dh104	1	0
rrn1	dh105	0	1
rrn1	dh106	0	1
rrn1	dh107	1	0
rrn1	dh108	1	0
rrn1	dh109	1	0
rrn1	dh110	1	0
rrn1	dh111	0	1
rrn1	dh112	1	0
rrn1	dh113	0	1
rrn1	dh114	0	1
rrn1	dh115	0	1
rrn1	dh116	1	0
rrn1	dh117	1	0
rrn1	dh118	1	0
rrn1	dh119	0	1
rrn1	dh120	1	0
rrn1	dh121	1	0
rrn1	dh122	1	0
rrn1	dh123	0	1
rrn1	dh124	0	1
rrn1	dh125	1	0
rrn1	dh126	0	1
rrn1	dh127	0	1
rrn1	dh128	0	1
rrn1	dh129	1	0
rrn1	dh130	1	0
rrn1	dh131	1	0
rrn1	dh132	1	0
rrn1	dh133	0	1
rrn1	dh134	1	0
rrn1	dh135	0	1
rrn1	dh136	0	1
rrn1	dh137	0	1
rrn1	dh138	1	0
rrn1	dh139	0	1
rrn1	dh140	0	1
rrn1	dh141	1	0
rrn1	dh142	0	1
rrn1	dh143	1	0
rrn1	dh144	1	0
rrn1	dh145	0	1
rrn1	dh146	1	0
rrn1	dh147	1	0
rrn1	dh148	1	0
rrn1	dh149	0	1
rrn1	dh150	0	1
abg474	dh001	1	0
abg474	dh002	0	1
abg474	dh003	0	1
abg474	dh004	0	1
abg474	dh005	1	0
abg474	dh006	1	0
abg474	dh007	0	1
abg474	dh008	1	0
abg474	dh009	1	0
abg474	dh010	1	0
abg474	dh011	0	1
abg474	dh012	0	1
abg474	dh013	0	1
abg474	dh014	0	1
abg474	dh015	0	1
abg474	dh016	1	0
abg474	dh017	1	0
abg474	dh018	0	1
abg474	dh019	1	0
abg474	dh020	0	1
abg474	dh021	0	1
abg474	dh022	0	1
abg474	dh023	0	1
abg474	dh024	0	1
abg474	dh025	0	1
abg474	dh026	1	0
abg474	dh027	0	1
abg474	dh028	0	1
abg474	dh029	0	1
abg474	dh030	0	1
abg474	dh031	1	0
abg474	dh032	1	0
abg474	dh033	0	1
abg474	dh034	0	1
abg474	dh035	0	1
abg474	dh036	1	0
abg474	dh037	1	0
abg474	dh038	0	1
abg474	dh039	1	0
abg474	dh040	0	1
abg474	dh041	0	1
abg474	dh042	1	0
abg474	dh043	1	0
abg474	dh044	1	0
abg474	dh045	1	0
abg474	dh046	1	0
abg474	dh047	1	0
abg474	dh048	0	1
abg474	dh049	1	0
abg474	dh050	1	0
abg474	dh051	1	0
abg474	dh052	1	0
abg474	dh053	0	1
abg474	dh054	0	1
abg474	dh055	1	0
abg474	dh056	0	1
abg474	dh057	0	1
abg474	dh058	0	1
abg474	dh059	1	0
abg474	dh060	1	0
abg474	dh061	0	1
abg474	dh062	1	0
abg474	dh063	1	0
abg474	dh064	0	1
abg474	dh065	0	1
abg474	dh066	1	0
abg474	dh067	1	0
abg474	dh068	0	1
abg474	dh069	0	1
abg474	dh070	0	1
abg474	dh071	1	0
abg474	dh072	0	1
abg474	dh073	0	1
abg474	dh074	1	0
abg474	dh075	0.386808	0.613192
abg474	dh076	1	0
abg474	dh077	0	1
abg474	dh078	0	1
abg474	dh079	0	1
abg474	dh080	1	0
abg474	dh081	0	1
abg474	dh082	1	0
abg474	dh083	1	0
abg474	dh084	1	0
abg474	dh085	0	1
abg474	dh086	1	0
abg474	dh087	0	1
abg474	dh088	1	0
abg474	dh089	0	1
abg474	dh090	0	1
abg474	dh091	0	1
abg474	dh092	1	0
abg474	dh093	1	0
abg474	dh094	0	1
abg474	dh095	0	1
abg474	dh096	1	0
abg474	dh097	1	0
abg474	dh098	0	1
abg474	dh099	0	1
abg474	dh100	0	1
abg474	dh101	1	0
abg474	dh102	1	0
abg474	dh103	1	0
abg474	dh104	1	0
abg474	dh105	0	1
abg474	dh106	0	1
abg474	dh107	1	0
abg474	dh108	1	0
abg474	dh109	1	0
abg474	dh110	1	0
abg474	dh111	0	1
abg474	dh112	1	0
abg474	dh113	0	1
abg474	dh114	0	1
abg474	dh115	1	0
abg474	dh116	1	0
abg474	dh117	1	0
abg474	dh118	1	0
abg474	dh119	1	0
abg474	dh120	1	0
abg474	dh121	1	0
abg474	dh122	1	0
abg474	dh123	0	1
abg474	dh124	0	1
abg474	dh125	1	0
abg474	dh126	0	1
abg474	dh127	0	1
abg474	dh128	0	1
abg474	dh129	1	0
abg474	dh130	1	0
abg474	dh131	1	0
abg474	dh132	1	0
abg474	dh133	0	1
abg474	dh134	1	0
abg474	dh135	0	1
abg474	dh136	0	1
abg474	dh137	1	0
abg474	dh138	1	0
abg474	dh139	0	1
abg474	dh140	0	1
abg474	dh141	1	0
abg474	dh142	0	1
abg474	dh143	1	0
abg474	dh144	1	0
abg474	dh145	0	1
abg474	dh146	1	0
abg474	dh147	1	0
abg474	dh148	1	0
abg474	dh149	0	1
abg474	dh150	0	1
ksud17	dh001	1	0
ksud17	dh002	0	1
ksud17	dh003	0	1
ksud17	dh004	0	1
ksud17	dh005	1	0
ksud17	dh006	1	0
ksud17	dh007	0	1
ksud17	dh008	1	0
ksud17	dh009	1	0
ksud17	dh010	1	0
ksud17	dh011	0.38044	0.61956
ksud17	dh012	0	1
ksud17	dh013	0	1
ksud17	dh014	0	1
ksud17	dh015	0	1
ksud17	dh016	1	0
ksud17	dh017	1	0
ksud17	dh018	0	1
ksud17	dh019	1	0
ksud17	dh020	0	1
ksud17	dh021	0	1
ksud17	dh022	1	0
ksud17	dh023	0	1
ksud17	dh024	0	1
ksud17	dh025	0	1
ksud17	dh026	1	0
ksud17	dh027	0	1
ksud17	dh028	0	1
ksud17	dh029	0	1
ksud17	dh030	0	1
ksud17	dh031	1	0
ksud17	dh032	1	0
ksud17	dh033	0	1
ksud17	dh034	0	1
ksud17	dh035	0	1
ksud17	dh036	1	0
ksud17	dh037	1	0
ksud17	dh038	0	1
ksud17	dh039	1	0
ksud17	dh040	1	0
ksud17	dh041	0	1
ksud17	dh042	1	0
ksud17	dh043	1	0
ksud17	dh044	1	0
ksud17	dh045	1	0
ksud17	dh046	1	0
ksud17	dh047	1	0
ksud17	dh048	0	1
ksud17	dh049	0	1
ksud17	dh050	1	0
ksud17	dh051	1	0
ksud17	dh052	1	0
ksud17	dh053	0	1
ksud17	dh054	0	1
ksud17	dh055	1	0
ksud17	dh056	0	1
ksud17	dh057	0	1
ksud17	dh058	0	1
ksud17	dh059	1	0
ksud17	dh060	1	0
ksud17	dh061	0	1
ksud17	dh062	1	0
ksud17	dh063	1	0
ksud17	dh064	0	1
ksud17	dh065	0	1
ksud17	dh066	1	0
ksud17	dh067	1	0
ksud17	dh068	0	1
ksud17	dh069	0	1
ksud17	dh070	0	1
ksud17	dh071	1	0
ksud17	dh072	0	1
ksud17	dh073	0	1
ksud17	dh074	1	0
ksud17	dh075	0	1
ksud17	dh076	1	0
ksud17	dh077	0	1
ksud17	dh078	0	1
ksud17	dh079	0	1
ksud17	dh080	1	0
ksud17	dh081	0	1
ksud17	dh082	1	0
ksud17	dh083	1	0
ksud17	dh084	1	0
ksud17	dh085	0	1
ksud17	dh086	1	0
ksud17	dh087	0	1
ksud17	dh088	1	0
ksud17	dh089	0	1
ksud17	dh090	0	1
ksud17	dh091	0	1
ksud17	dh092	1	0
ksud17	dh093	1	0
ksud17	dh094	0	1
ksud17	dh095	0	1
ksud17	dh096	1	0
ksud17	dh097	1	0
ksud17	dh098	0	1
ksud17	dh099	1	0
ksud17	dh100	0	1
ksud17	dh101	1	0
ksud17	dh102	1	0
ksud17	dh103	1	0
ksud17	dh104	1	0
ksud17	dh105	0	1
ksud17	dh106	0	1
ksud17	dh107	1	0
ksud17	dh108	1	0
ksud17	dh109	1	0
ksud17	dh110	1	0
ksud17	dh111	0	1
ksud17	dh112	1	0
ksud17	dh113	0	1
ksud17	dh114	0	1
ksud17	dh115	1	0
ksud17	dh116	1	0
ksud17	dh117	1	0
ksud17	dh118	1	0
ksud17	dh119	1	0
ksud17	dh120	1	0
ksud17	dh121	1	0
ksud17	dh122	1	0
ksud17	dh123	0	1
ksud17	dh124	0	1
ksud17	dh125	1	0
ksud17	dh126	0	1
ksud17	dh127	0	1
ksud17	dh128	0	1
ksud17	dh129	1	0
ksud17	dh130	1	0
ksud17	dh131	1	0
ksud17	dh132	1	0
ksud17	dh133	0	1
ksud17	dh134	1	0
ksud17	dh135	0	1
ksud17	dh136	0	1
ksud17	dh137	0	1
ksud17	dh138	1	0
ksud17	dh139	0	1
ksud17	dh140	0	1
ksud17	dh141	1	0
ksud17	dh142	0	1
ksud17	dh143	1	0
ksud17	dh144	1	0
ksud17	dh145	0	1
ksud17	dh146	1	0
ksud17	dh147	1	0
ksud17	dh148	1	0
ksud17	dh149	0	1
ksud17	dh150	0	1
ksua3d	dh001	1	0
ksua3d	dh002	0.6815	0.3185
ksua3d	dh003	0	1
ksua3d	dh004	0	1
ksua3d	dh005	1	0
ksua3d	dh006	1	0
ksua3d	dh007	1	0
ksua3d	dh008	1	0
ksua3d	dh009	1	0
ksua3d	dh010	1	0
ksua3d	dh011	1	0
ksua3d	dh012	0	1
ksua3d	dh013	0	1
ksua3d	dh014	0	1
ksua3d	dh015	1	0
ksua3d	dh016	1	0
ksua3d	dh017	1	0
ksua3d	dh018	1	0
ksua3d	dh019	1	0
ksua3d	dh020	0	1
ksua3d	dh021	0	1
ksua3d	dh022	1	0
ksua3d	dh023	0	1
ksua3d	dh024	0	1
ksua3d	dh025	0	1
ksua3d	dh026	1	0
ksua3d	dh027	0	1
ksua3d	dh028	0	1
ksua3d	dh029	0	1
ksua3d	dh030	0	1
ksua3d	dh031	1	0
ksua3d	dh032	1	0
ksua3d	dh033	0	1
ksua3d	dh034	0	1
ksua3d	dh035	0	1
ksua3d	dh036	1	0
ksua3d	dh037	1	0
ksua3d	dh038	0	1
ksua3d	dh039	1	0
ksua3d	dh040	1	0
ksua3d	dh041	1	0
ksua3d	dh042	1	0
ksua3d	dh043	1	0
ksua3d	dh044	1	0
ksua3d	dh045	1	0
ksua3d	dh046	1	0
ksua3d	dh047	1	0
ksua3d	dh048	0	1
ksua3d	dh049	0	1
ksua3d	dh050	1	0
ksua3d	dh051	1	0
ksua3d	dh052	1	0
ksua3d	dh053	0	1
ksua3d	dh054	1	0
ksua3d	dh055	1	0
ksua3d	dh056	0	1
ksua3d	dh057	0	1
ksua3d	dh058	0	1
ksua3d	dh059	1	0
ksua3d	dh060	1	0
ksua3d	dh061	0	1
ksua3d	dh062	1	0
ksua3d	dh063	1	0
ksua3d	dh064	0	1
ksua3d	dh065	0	1
ksua3d	dh066	1	0
ksua3d	dh067	1	0
ksua3d	dh068	0	1
ksua3d	dh069	0	1
ksua3d	dh070	0	1
ksua3d	dh071	1	0
ksua3d	dh072	0	1
ksua3d	dh073	0	1
ksua3d	dh074	1	0
ksua3d	dh075	0	1
ksua3d	dh076	1	0
ksua3d	dh077	0	1
ksua3d	dh078	0	1
ksua3d	dh079	0	1
ksua3d	dh080	1	0
ksua3d	dh081	0	1
ksua3d	dh082	1	0
ksua3d	dh083	1	0
ksua3d	dh084	1	0
ksua3d	dh085	0	1
ksua3d	dh086	1	0
ksua3d	dh087	0	1
ksua3d	dh088	1	0
ksua3d	dh089	0	1
ksua3d	dh090	0	1
ksua3d	dh091	0	1
ksua3d	dh092	1	0
ksua3d	dh093	1	0
ksua3d	dh094	0	1
ksua3d	dh095	0	1
ksua3d	dh096	1	0
ksua3d	dh097	0	1
ksua3d	dh098	0	1
ksua3d	dh099	1	0
ksua3d	dh100	0	1
ksua3d	dh101	1	0
ksua3d	dh102	0	1
ksua3d	dh103	1	0
ksua3d	dh104	0	1
ksua3d	dh105	0	1
ksua3d	dh106	0	1
ksua3d	dh107	1	0
ksua3d	dh108	1	0
ksua3d	dh109	1	0
ksua3d	dh110	1	0
ksua3d	dh111	0	1
ksua3d	dh112	1	0
ksua3d	dh113	0	1
ksua3d	dh114	0	1
ksua3d	dh115	1	0
ksua3d	dh116	1	0
